Bahan,Lanmadaw,Yankin,South_Oakklar,Hlaing,Sanchoung,Condo_name,Total_Area_squft,Bedrooms,Bathrooms,Swimming_Pool,Security,Gym,Has_Elevator,Has_Parking,View_type,Price_USD,log_price
0,0,0,0,0,1,Khay Mar Residence,2540.0,5,5,0.0,1.0,0.0,1,1,City View,288888.89,12.573800891034102
0,0,0,0,0,1,La mie,1680.0,1,2,0.0,0.0,0.0,1,1,City View,15555.56,9.65223769359915
0,0,0,0,0,1,Mingalr lan,1500.0,3,2,0.0,0.0,0.0,1,1,City View,3777.78,8.237156485195465
0,0,0,0,0,1,mini condo,1250.0,3,2,0.0,1.0,0.0,1,1,City View,111111.11,11.618294970587645
0,0,0,0,0,1,mini condo,1200.0,2,1,0.0,1.0,1.0,1,1,City View,4444.44,8.399634130675599
0,0,0,0,0,1,mini condo,1250.0,4,1,0.0,0.0,1.0,1,1,City View,154444.44,11.947596173793045
0,0,0,0,0,1,mini condo,1160.0,2,1,0.0,1.0,0.0,0,1,City View,333333.33,12.716901259291694
0,0,0,0,0,1,mini condo,1250.0,2,2,0.0,0.0,0.0,1,1,City View,2222.22,7.706711874429572
0,0,0,0,0,1,mini condo,1792.0,3,1,0.0,0.0,0.0,1,1,City View,4000.0,8.294299608857235
0,0,0,0,0,1,Myat Mingalr,1250.0,4,2,0.0,1.0,1.0,1,1,City View,1333333.33,14.103193377915776
0,0,0,0,0,1,Myat Mingalr,2014.0,3,4,1.0,0.0,1.0,1,1,Shwe Dagon Pagoda View,133333.33,11.800615012394072
0,0,0,0,0,1,Myat Mingalr,2000.0,3,2,1.0,1.0,1.0,1,1,Shwe Dagon Pagoda View,133333.33,11.800615012394072
0,0,0,0,0,1,Myat Mingalr,2022.0,3,4,0.0,1.0,0.0,1,1,City View,400000.0,12.899222326086994
0,0,0,0,0,1,Myat Mingalr,2014.0,3,1,0.0,0.0,0.0,1,1,City View,400000.0,12.899222326086994
0,0,0,0,0,1,myay ni kone mini condo,1250.0,2,2,0.0,1.0,0.0,1,1,City View,333333.33,12.716901259291694
0,0,0,0,0,1,myay ni kone mini condo,1800.0,3,3,0.0,1.0,0.0,1,1,City View,1444444.44,14.183236027320124
0,0,0,0,0,1,Myay nu lan condo,1600.0,3,2,0.0,0.0,0.0,1,1,City View,5555.56,8.622734490731714
0,0,0,0,0,1,Myay nu lan condo,1550.0,3,2,0.0,1.0,0.0,1,1,City View,188888.89,12.14891953167618
0,0,0,0,0,1,Myay nu lan condo,1580.0,2,1,0.0,0.0,0.0,1,1,City View,177777.78,12.0882952473579
0,0,0,0,0,1,Myay Nu Lan Condo,980.0,2,7,1.0,1.0,0.0,1,1,Street View,13666.67,9.52278846895776
0,0,0,0,0,1,Myay Nu Lan Condo,1300.0,3,9,0.0,1.0,1.0,0,1,Lake View,21177.78,9.960755015985507
0,0,0,0,0,1,Myay Nu Lan Condo,1020.0,2,3,0.0,1.0,0.0,1,1,City View,11555.56,9.355008520086622
0,0,0,0,0,1,Myay Nu Lan Condo,1240.0,4,11,0.0,1.0,1.0,1,1,Garden View,19644.44,9.885600529298369
0,0,0,0,0,1,Nan_Htite_TawWin,1750.0,4,3,1.0,1.0,0.0,1,1,City View,6666.67,8.80502575254403
0,0,0,0,0,1,Nan_Htite_TawWin,1750.0,4,3,0.0,1.0,0.0,1,1,City View,217777.78,12.291235055900708
0,0,0,0,0,1,one bed condo,950.0,1,1,0.0,1.0,0.0,1,1,City View,177777.78,12.0882952473579
0,0,0,0,0,1,penthouse,2300.0,3,1,0.0,0.0,0.0,1,1,City View,41777.78,10.640143834109773
0,0,0,0,0,1,Pyay Garden,900.0,4,3,1.0,1.0,1.0,1,1,City View,1444444.44,14.183236027320124
0,0,0,0,0,1,Pyay Garden,900.0,1,1,1.0,1.0,1.0,1,0,City View,1688888.89,14.339582001243267
0,0,0,0,0,1,Pyay Garden,1200.0,3,1,1.0,0.0,1.0,1,1,City View,154444.44,11.947596173793045
0,0,0,0,0,1,red hill condo,1480.0,3,2,0.0,1.0,0.0,1,1,City View,4000.0,8.294299608857235
0,0,0,0,0,1,red hill condo,1520.0,3,3,0.0,1.0,0.0,1,1,City View,6666.67,8.80502575254403
0,0,0,0,0,1,red hill condo,1250.0,3,2,1.0,1.0,1.0,1,1,City View,66666.67,11.107475406748813
0,0,0,0,0,1,red hill condo,1711.0,2,1,0.0,0.0,0.0,1,1,City View,266666.67,12.493758480474876
0,0,0,0,0,1,red hill condo,2760.0,6,1,1.0,1.0,1.0,1,1,City View,6222.22,8.736042736668091
0,0,0,0,0,1,red hill condo,1711.0,6,1,1.0,1.0,1.0,1,1,City View,6666.67,8.80502575254403
0,0,0,0,0,1,red hill condo,1787.0,5,1,1.0,1.0,1.0,1,0,City View,222222.22,12.31143765117792
0,0,0,0,0,1,red hill condo,1504.0,5,1,1.0,1.0,1.0,1,1,City View,1888888.89,14.45149985468413
0,0,0,0,0,1,red hill condo,1304.0,2,1,1.0,1.0,1.0,1,1,City View,1000000.0,13.815511557963774
0,0,0,0,0,1,red hill condo,866.0,2,1,1.0,0.0,1.0,1,1,City View,40000.0,10.596659732783579
0,0,0,0,0,1,red hill condo,1007.0,1,1,0.0,1.0,1.0,1,1,City View,17111.11,9.747541678979074
0,0,0,0,0,1,red hill condo,1142.0,3,1,1.0,1.0,0.0,1,1,City View,171777.78,12.053962765187649
0,0,0,0,0,1,red hill condo,1321.0,4,2,1.0,1.0,1.0,1,1,Lake View,9111.11,9.117359577047129
0,0,0,0,0,1,red hill condo,1300.0,4,1,0.0,0.0,0.0,1,1,Street View,17333.33,9.760444207242394
0,0,0,0,0,1,red hill condo,1150.0,2,1,0.0,0.0,0.0,1,1,Street View,12000.0,9.392745258631441
0,0,0,0,0,1,red hill condo,1150.0,3,2,1.0,1.0,1.0,0,1,City View,128888.89,11.766713752957543
0,0,0,0,0,1,red hill condo,1200.0,3,2,1.0,1.0,1.0,1,1,City View,1333333.33,14.103193377915776
0,0,0,0,0,1,red hill condo,1280.0,3,2,1.0,1.0,1.0,1,1,Garden View,126666.67,11.74932216405572
0,0,0,0,0,1,red hill condo,1300.0,3,2,1.0,1.0,0.0,1,0,Pool View,131111.11,11.783808037720673
0,0,0,0,0,1,red hill condo,1350.0,3,2,1.0,1.0,1.0,1,1,Street View,135555.56,11.817144249181833
0,0,0,0,0,1,red hill condo,1400.0,3,2,1.0,1.0,1.0,1,1,City View,134444.44,11.808913745167965
0,0,0,0,0,1,red hill condo,1180.0,3,2,1.0,1.0,1.0,1,1,Garden View,132222.22,11.792246833941508
0,0,0,0,0,1,red hill condo,1255.0,3,2,1.0,1.0,1.0,1,1,City View,18888.89,9.846382137291728
0,0,0,0,0,1,red hill condo,1320.0,4,1,1.0,1.0,1.0,1,1,Pool View,136000.0,11.820417517632333
0,0,0,0,0,1,red hill condo,1450.0,4,1,1.0,1.0,1.0,1,1,shwe dagon pagoda view,14000.0,9.546884034617925
0,0,0,0,0,1,Royal Sinmin,1800.0,3,2,1.0,1.0,1.0,1,1,City View,58888.89,10.983424708047586
0,0,0,0,0,1,Sanchoung condo,1500.0,3,1,1.0,1.0,1.0,1,1,City View,333333.33,12.716901259291694
0,0,0,0,0,1,Sanchoung Condo,1120.0,2,2,0.0,0.0,0.0,1,1,City View,7333.33,8.900321343528448
0,0,0,0,0,1,Sanchoung Condo,1250.0,3,2,1.0,1.0,1.0,1,1,Lake View,17555.56,9.773182948226031
0,0,0,0,0,1,Sanchoung Condo,980.0,3,1,0.0,0.0,0.0,1,1,City View,10666.67,9.274972951190154
0,0,0,0,0,1,Sanchoung Condo,1180.0,3,2,0.0,1.0,0.0,1,1,City View,12444.44,9.429109569741183
0,0,0,0,0,1,Sanchoung Condo,1020.0,1,2,0.0,1.0,1.0,1,1,City View,8822.22,9.08514216174066
0,0,0,0,0,1,Sanchoung Condo,1340.0,4,2,0.0,1.0,0.0,1,1,City View,16444.44,9.70780351411807
0,0,0,0,0,1,Sanchoung Condo,900.0,2,1,0.0,0.0,0.0,1,1,City View,6888.89,8.837810398713351
0,0,0,0,0,1,Sanchoung Condo,1100.0,2,2,0.0,1.0,0.0,1,1,City View,10000.0,9.210440366976517
0,0,0,0,0,1,Sanchoung Condo,1200.0,3,2,0.0,0.0,1.0,1,1,City View,13333.33,9.498097191634322
0,0,0,0,0,1,Sanchoung Condo,950.0,2,2,0.0,0.0,0.0,1,1,City View,8000.0,8.987321812850125
0,0,0,0,0,1,Sanchoung Garden residence,1056.0,2,1,1.0,1.0,1.0,1,1,City View,124444.44,11.731622665903059
0,0,0,0,0,1,Sanchoung Garden residence,1500.0,3,1,1.0,1.0,0.0,1,1,City View,8222.22,9.014717138838959
0,0,0,0,0,1,Sanchoung Garden residence,9800.0,1,1,1.0,1.0,1.0,1,1,City View,17333.33,9.760444207242394
0,0,0,0,0,1,Sanchoung Garden residence,1500.0,2,2,0.0,1.0,1.0,1,0,City View,7111.11,8.869554243890779
0,0,0,0,0,1,Sanchoung Garden residence,980.0,3,2,1.0,1.0,0.0,1,1,City View,5555.56,8.622734490731714
0,0,0,0,0,1,Sanchoung Garden residence,1500.0,4,2,1.0,0.0,1.0,1,1,Shwe Dagon Pagoda View,66666.67,11.107475406748813
0,0,0,0,0,1,Sanchoung Garden residence,1056.0,2,2,1.0,1.0,1.0,0,1,City View,4666.67,8.448415296820098
0,0,0,0,0,1,Sanchoung Garden residence,1150.0,2,2,1.0,1.0,1.0,1,1,City View,11333.33,9.335591452240061
0,0,0,0,0,1,Sanchoung Garden residence,1056.0,3,3,1.0,1.0,1.0,1,1,City View,177777.78,12.0882952473579
0,0,0,0,0,1,Sanchoung Garden residence,1056.0,2,2,1.0,1.0,1.0,1,1,City View,5555.56,8.622734490731714
0,0,0,0,0,1,Sanchoung Garden residence,1050.0,2,2,1.0,1.0,1.0,1,1,City View,152222.22,11.933103275191131
0,0,0,0,0,1,Sanchoung Garden residence,1056.0,2,2,1.0,1.0,1.0,1,1,City View,10000.0,9.210440366976517
0,0,0,0,0,1,Sanchoung Garden residence,1056.0,3,2,1.0,1.0,1.0,1,1,Shwe Dagon Pagoda View,18444.44,9.82257246444943
0,0,0,0,0,1,Sanchoung Garden residence,2000.0,3,2,1.0,1.0,1.0,1,1,City View,33333.33,10.414343075855122
0,0,0,0,0,1,Sanchoung Garden residence,2500.0,3,1,1.0,1.0,1.0,1,1,City View,55555.56,10.925156879904668
0,0,0,0,0,1,Sanchoung Garden residence,1056.0,2,1,1.0,1.0,1.0,1,1,City View,10444.44,9.253920798522277
0,0,0,0,0,1,Sanchoung Garden residence,1056.0,2,1,1.0,0.0,1.0,1,1,windsor view,133333.33,11.800615012394072
0,0,0,0,0,1,Sanchoung Garden residence,1056.0,2,1,1.0,1.0,1.0,1,1,windsor view,12444.44,9.429109569741183
0,0,0,0,0,1,Sanchoung Garden residence,800.0,2,1,1.0,1.0,1.0,1,1,Shwe Dagon Pagoda View,111111.11,11.618294970587645
0,0,0,0,0,1,Sanchoung Garden residence,1250.0,3,2,1.0,1.0,1.0,1,1,City View,17555.56,9.773182948226031
0,0,0,0,0,1,Sanchoung Garden residence,1250.0,3,1,1.0,1.0,1.0,1,1,City View,17333.33,9.760444207242394
0,0,0,0,0,1,Sanchoung Garden residence,1250.0,4,1,1.0,1.0,1.0,1,1,City View,1044444.44,13.858996623095049
0,0,0,0,0,1,Sanchoung Garden residence,1250.0,3,2,1.0,1.0,1.0,1,1,windsor view,1222222.22,14.016182069789728
0,0,0,0,0,1,Sanchoung Garden residence,980.0,2,1,1.0,1.0,1.0,1,1,City View,155555.56,11.954764674371278
0,0,0,0,0,1,Sanchoung Garden residence,1056.0,2,1,1.0,1.0,1.0,1,1,City View,188888.89,12.14891953167618
0,0,0,0,0,1,Sanchoung Garden residence,1056.0,2,1,1.0,1.0,1.0,1,1,Shwe Dagon Pagoda View,644444.44,13.376145443006822
0,0,0,0,0,1,Sanchoung Garden residence,960.0,1,1,0.0,1.0,0.0,1,1,City View,1444444.44,14.183236027320124
0,0,0,0,0,1,Shwe pyi aye,1500.0,3,3,1.0,1.0,0.0,1,1,City View,755555.56,13.535209922220997
0,0,0,0,0,1,Shwe pyi aye,1200.0,2,1,0.0,1.0,0.0,1,0,City View,7555.56,8.9301713391626
0,0,0,0,0,1,Shwe pyi aye,1200.0,2,1,0.0,1.0,1.0,1,1,City View,155555.56,11.954764674371278
0,0,0,0,0,1,Shwe pyi aye,1500.0,3,1,0.0,0.0,1.0,1,1,City View,266666.67,12.493758480474876
0,0,0,0,0,1,timecity condo,1250.0,2,1,1.0,1.0,1.0,1,0,City View,111111.11,11.618294970587645
0,0,0,0,0,1,Twin Centro,1600.0,2,1,1.0,1.0,0.0,1,1,City View,222222.22,12.31143765117792
0,0,0,0,0,1,Twin Centro,1600.0,3,1,0.0,0.0,1.0,1,1,City View,333333.33,12.716901259291694
0,0,0,0,0,1,Twin Centro,1759.0,5,1,1.0,1.0,1.0,1,1,City View,32222.22,10.380442589664257
0,0,0,0,0,1,Twin Centro,2430.0,4,3,1.0,1.0,1.0,1,1,City View,3333.33,8.112027038616482
0,0,0,0,0,1,Twin Centro,2430.0,3,4,0.0,0.0,0.0,1,1,City View,34444.44,10.447131901933226
0,0,0,0,0,1,Twin Centro,1784.0,2,1,0.0,0.0,0.0,1,1,river_view,2444.44,7.801980344818481
0,0,0,0,0,1,Twin Centro,1600.0,2,1,1.0,1.0,1.0,1,1,City View,7111.11,8.869554243890779
0,0,0,0,0,1,Twin Centro,2430.0,3,2,0.0,0.0,0.0,1,1,City View,333333.33,12.716901259291694
0,0,0,0,0,1,two bed condo,1500.0,2,1,0.0,1.0,0.0,0,1,City View,34444.44,10.447131901933226
0,0,0,0,0,1,Win Sar Residence,2400.0,4,4,0.0,1.0,1.0,1,1,City View,8222.22,9.014717138838959
0,0,0,0,0,1,Windsor,1500.0,3,2,1.0,0.0,0.0,1,1,City View,12666.67,9.446808357429742
0,0,0,0,0,1,Windsor,900.0,1,1,0.0,0.0,1.0,1,1,City View,111111.11,11.618294970587645
0,0,0,0,0,1,Windsor,2294.0,2,1,0.0,0.0,0.0,1,1,City View,17333.33,9.760444207242394
0,0,0,0,0,1,zabu rit,1800.0,4,1,0.0,0.0,0.0,1,1,City View,19777.78,9.892364924811414
0,0,0,0,0,1,zabu rit,1800.0,4,2,0.0,0.0,0.0,0,0,City View,20000.0,9.90353755128617
0,0,0,0,0,1,Zaburit,1140.0,4,1,0.0,0.0,0.0,1,1,City View,17333.33,9.760444207242394
0,0,0,0,0,1,Zaburit,1117.0,3,2,1.0,0.0,1.0,1,1,Garden View,20000.0,9.90353755128617
0,0,0,0,0,1,Zaburit,1226.0,2,1,0.0,0.0,0.0,1,1,City View,18888.89,9.846382137291728
0,0,0,0,0,1,Zaburit,1340.0,4,2,0.0,0.0,1.0,1,1,Garden View,21111.11,9.957602088476522
0,0,0,1,0,0,Zay Tan Condo,2254.0,3,3,0.0,1.0,0.0,1,0,City View,1300000.0,14.077875591662238
0,0,0,1,0,0,Eain Yar Won Condo,1500.0,3,2,0.0,1.0,0.0,1,1,City View,888888.89,13.697728648557256
0,0,0,1,0,0,InNo City,962.0,4,2,0.0,0.0,0.0,0,0,City View,1333333.33,14.103193377915776
0,0,0,1,0,0,InNo City,961.0,3,1,0.0,0.0,0.0,0,0,City View,1777777.78,14.390875266617677
0,0,0,1,0,0,Mini Condo,725.0,1,1,0.0,0.0,0.0,1,1,City View,588888.89,13.285994501184685
0,0,0,1,0,0,Cherry Condo,1300.0,3,2,1.0,1.0,1.0,1,1,City View,933333.33,13.746518754333895
0,0,0,1,0,0,Mini Condo,972.0,2,2,0.0,0.0,0.0,0,0,City View,711111.11,13.474585375680194
0,0,0,1,0,0,Cherry Condo,1350.0,3,2,1.0,0.0,1.0,0,1,City View,944444.44,13.758353198241418
0,0,0,1,0,0,Mini Condo,918.0,2,1,0.0,0.0,0.0,0,0,City View,706666.67,13.468315777790398
0,0,0,1,0,0,Serene Condo,1250.0,2,2,1.0,1.0,1.0,1,1,City View,1800000.0,14.403297778421795
0,0,0,1,0,0,InNo City,1200.0,3,2,1.0,0.0,1.0,1,1,City View,1844444.44,14.427689215749442
0,0,0,1,0,0,Cherry Garden Condo,1350.0,3,2,0.0,1.0,0.0,1,1,City View,944444.44,13.758353198241418
0,0,0,1,0,0,Sar Ga Residence Condo,2254.0,3,2,0.0,1.0,0.0,1,1,City View,1300000.0,14.077875591662238
0,0,0,1,0,0,InNo City,925.0,3,1,1.0,1.0,1.0,1,1,City View,1666666.67,14.326336783730083
0,0,0,1,0,0,Mini Condo,972.0,2,2,0.0,1.0,0.0,1,0,City View,744444.44,13.520394844337513
0,0,0,1,0,0,Mini Condo,1026.0,2,2,0.0,1.0,0.0,1,0,City View,855555.56,13.659507483512979
0,0,0,1,0,0,Mini Condo,1242.0,2,1,0.0,0.0,0.0,0,0,City View,1444444.44,14.183236027320124
0,0,0,1,0,0,Mini Condo,1026.0,2,2,0.0,0.0,0.0,0,0,City View,722222.22,13.490089539067153
0,0,0,1,0,0,Mini Condo,918.0,1,2,0.0,0.0,0.0,1,0,City View,555555.56,13.227725701060521
0,0,0,1,0,0,Mini Condo,972.0,2,2,0.0,0.0,0.0,1,0,City View,877777.78,13.685149881872531
0,0,0,1,0,0,Mini Condo,2303.0,3,3,0.0,1.0,0.0,1,1,City View,1300000.0,14.077875591662238
0,0,0,1,0,0,Mini Condo,972.0,2,2,0.0,1.0,0.0,1,1,City View,877777.78,13.685149881872531
0,0,0,1,0,0,Eain Yar Won Condo,1350.0,3,2,0.0,1.0,0.0,1,1,City View,944444.44,13.758353198241418
0,0,0,1,0,0,InNo City,961.0,3,2,1.0,0.0,1.0,1,1,City View,1777777.78,14.390875266617677
0,0,0,1,0,0,InNo City,925.0,3,2,1.0,0.0,1.0,1,1,City View,1444444.44,14.183236027320124
0,0,0,1,0,0,Eain Yar Won Condo,1200.0,3,3,0.0,0.0,0.0,0,0,City View,1600000.0,14.285514812209815
0,0,0,1,0,0,Mini Condo,1458.0,2,3,0.0,0.0,0.0,0,0,City View,933333.33,13.746518754333895
0,0,0,1,0,0,Cherry Garden Condo,1250.0,3,2,0.0,1.0,0.0,0,1,City View,933333.33,13.746518754333895
0,0,0,1,0,0,Yadanar Housing Condo,12500.0,3,2,0.0,1.0,0.0,0,1,City View,1044444.44,13.858996623095049
0,0,0,1,0,0,InNo City,1400.0,3,2,1.0,1.0,1.0,1,1,City View,1555555.56,14.25734395595739
0,0,0,1,0,0,InNo City,1800.0,2,2,0.0,0.0,0.0,1,1,City View,1577777.78,14.271528580446336
0,0,0,1,0,0,Mini Condo,918.0,1,1,0.0,0.0,0.0,1,1,City View,755555.56,13.535209922220997
0,0,0,1,0,0,Mini Condo,1026.0,2,1,0.0,0.0,0.0,1,1,City View,1066666.67,13.880050019726403
0,0,0,1,0,0,Thit Sar Mini Condo,1752.0,4,3,0.0,0.0,0.0,1,0,City View,1444444.44,14.183236027320124
0,0,0,1,0,0,InNo City,925.0,3,2,1.0,1.0,0.0,0,1,City View,1555555.56,14.25734395595739
0,0,0,1,0,0,Thit Sar Garden Condo,2000.0,2,2,0.0,1.0,0.0,1,1,City View,1088888.89,13.900669285691913
0,0,0,1,0,0,IB Condo,1650.0,3,2,0.0,1.0,0.0,1,1,City View,1711111.11,14.352654073813701
0,0,0,1,0,0,IB Condo,1800.0,2,3,0.0,1.0,0.0,0,1,City View,1222222.22,14.016182069789728
0,0,0,1,0,0,IB Condo,1653.0,3,2,0.0,1.0,0.0,1,1,City View,1222222.22,14.016182069789728
0,0,0,1,0,0,Mini Condo,1500.0,3,2,0.0,1.0,0.0,1,1,City View,1222222.22,14.016182069789728
0,0,0,1,0,0,Mini Condo,1500.0,3,2,0.0,1.0,0.0,1,1,City View,1244444.44,14.034200558928784
0,0,0,1,0,0,Mini Condo,972.0,2,2,0.0,1.0,0.0,1,0,City View,711111.11,13.474585375680194
0,0,0,1,0,0,Mini Condo,1045.0,2,1,0.0,0.0,0.0,0,1,City View,555555.56,13.227725701060521
0,0,0,1,0,0,Semi Condo,1120.0,2,2,0.0,1.0,0.0,1,1,City View,1022222.22,13.83749044076953
0,0,0,1,0,0,Luxury Condo,1026.0,2,2,0.0,0.0,0.0,0,0,City View,655555.56,13.393239863741945
0,0,0,1,0,0,Mini Condo,972.0,2,2,0.0,1.0,0.0,0,0,City View,744444.44,13.520394844337513
0,0,0,1,0,0,Mini Condo,918.0,2,1,0.0,1.0,0.0,1,0,City View,688888.89,13.44283672590385
0,0,0,1,0,0,Mini Condo,972.0,2,2,0.0,0.0,0.0,0,0,City View,877777.78,13.685149881872531
0,0,0,1,0,0,Cherry Garden Condo,1300.0,3,2,1.0,1.0,0.0,1,1,City View,933333.33,13.746518754333895
0,0,0,1,0,0,Mini Condo,972.0,2,1,0.0,0.0,0.0,0,0,City View,877777.78,13.685149881872531
0,0,1,0,0,0,Kanbae Tower,800.0,2,1,1.0,1.0,0.0,0,1,Pool View,1377777.78,14.135983180658137
0,0,1,0,0,0,Shwe Moe Kaung,1690.0,4,3,1.0,1.0,1.0,1,1,No View,1700000.0,14.346139397261565
0,0,1,0,0,0,Aung Chan Thar,1250.0,2,2,0.0,1.0,0.0,1,1,No View,1333333.33,14.103193377915776
0,0,1,0,0,0,Kanbae Tower Luaxury,1035.0,3,2,1.0,1.0,1.0,1,1,City View,1666666.67,14.326336783730083
0,0,1,0,0,0,Kanbae Tower,1120.0,2,1,1.0,1.0,1.0,1,1,City View,1666666.67,14.326336783730083
0,0,1,0,0,0,Golden City,950.0,2,2,1.0,1.0,1.0,1,1,No View,1666666.67,14.326336783730083
0,0,1,0,0,0,Golden City,986.0,2,2,0.0,0.0,0.0,0,1,City View,1777777.78,14.390875266617677
0,0,1,0,0,0,Kanbae Tower,800.0,2,2,1.0,1.0,1.0,1,1,City View,1444444.44,14.183236027320124
0,0,1,0,0,0,Kanbae Tower,1100.0,3,2,1.0,1.0,1.0,1,1,City View,1933333.33,14.474756702365646
0,0,1,0,0,0,Shwe Yinn Mar,1260.0,2,2,0.0,1.0,0.0,1,1,No View,1033333.33,13.848301345302929
0,0,1,0,0,0,Boe YarZar,1798.0,4,2,0.0,0.0,0.0,0,1,No View,1777777.78,14.390875266617677
0,0,1,0,0,0,Shwe Moe Kaung,1790.0,4,2,0.0,0.0,0.0,0,0,City View,222222.22,12.31143765117792
0,0,1,0,0,0,Avenue 18,1189.0,2,2,0.0,0.0,0.0,0,0,City View,1844444.44,14.427689215749442
0,0,1,0,0,0,Shwe Moe Kaung,2100.0,3,3,1.0,1.0,1.0,1,1,City View,1611111.11,14.29243525005439
0,0,1,0,0,0,Avenue 18,1306.0,3,3,0.0,0.0,0.0,0,1,City View,1733333.33,14.365557469883381
0,0,1,0,0,0,Green Inya,1950.0,3,1,0.0,0.0,0.0,0,0,City View,244444.44,12.406747413711305
0,0,1,0,0,0,Kanbae Tower,780.0,2,1,0.0,0.0,0.0,0,0,City View,1377777.78,14.135983180658137
0,0,1,0,0,0,Star Villa,1350.0,3,2,0.0,0.0,0.0,0,0,City View,2000000.0,14.508658238524095
0,0,1,0,0,0,Shwe Moe Kaung,2000.0,3,2,0.0,0.0,0.0,0,0,City View,1733333.33,14.365557469883381
0,0,1,0,0,0,Royal Thitsar Condo,942.0,2,1,0.0,0.0,0.0,0,0,City View,1400000.0,14.151983508870947
0,0,1,0,0,0,Avenue 18,1298.0,3,3,1.0,1.0,1.0,1,1,City View,1533333.33,14.242955222791002
0,0,1,0,0,0,Kyouk Kone,1600.0,3,3,0.0,0.0,0.0,0,1,City View,1333333.33,14.103193377915776
0,0,1,0,0,0,Yankin Center,1700.0,3,3,0.0,0.0,0.0,0,0,City View,1777777.78,14.390875266617677
0,0,1,0,0,0,Golden City,1243.5,2,2,0.0,0.0,0.0,0,0,City View,213333.33,12.270615838531832
0,0,1,0,0,0,Jewel Residence,1350.0,3,2,0.0,1.0,0.0,1,1,City View,1666666.67,14.326336783730083
0,0,1,0,0,0,Golden City,1738.0,3,2,1.0,1.0,1.0,1,1,City View,1177777.78,13.97914083268911
0,0,1,0,0,0,Space Condo,1248.0,1,2,1.0,1.0,1.0,1,1,Pool View,733333.33,13.50535698875042
0,0,1,0,0,0,Space Condo,1168.0,1,2,1.0,1.0,1.0,1,1,Pool View,666666.67,13.410046954854977
0,0,1,0,0,0,Hnin Kyar Phyu Condo,2500.0,2,1,0.0,0.0,0.0,1,0,City View,800000.0,13.592368256649284
0,0,1,0,0,0,The Central Condo,1304.0,3,1,1.0,1.0,1.0,1,1,City View,300000.0,12.611541086966115
0,0,1,0,0,0,Golden City,769.0,2,2,0.0,0.0,0.0,1,1,City View,733333.33,13.50535698875042
0,0,1,0,0,0,Golden City,1238.0,2,1,0.0,0.0,0.0,0,0,City View,2000000.0,14.508658238524095
0,0,1,0,0,0,Shwe Thitsar Condo,1600.0,3,3,0.0,1.0,0.0,1,1,City View,1177777.78,13.97914083268911
0,0,1,0,0,0,Golden City,983.36,2,2,1.0,0.0,1.0,1,1,City View,1777777.78,14.390875266617677
0,0,1,0,0,0,Avenue 18,1189.0,2,1,1.0,1.0,1.0,1,1,City View,1844444.44,14.427689215749442
0,0,1,0,0,0,Aung Chan Thar Condo,1302.0,2,2,1.0,1.0,1.0,1,1,City View,1444444.44,14.183236027320124
0,0,1,0,0,0,Aung Chan Thar Condo,1302.0,2,2,1.0,1.0,1.0,1,1,City View,1177777.78,13.97914083268911
0,0,1,0,0,0,Kanbae Tower Condo,450.0,1,1,1.0,1.0,1.0,1,1,City View,1044444.44,13.858996623095049
0,0,1,0,0,0,The Lake Suite Condo,983.0,2,1,1.0,0.0,1.0,1,1,City View,1777777.78,14.390875266617677
0,0,1,0,0,0,Mini Condo,2125.0,2,1,0.0,0.0,0.0,1,0,City View,1333333.33,14.103193377915776
0,0,1,0,0,0,Golden City,760.0,2,2,1.0,1.0,1.0,1,1,City View,1266666.67,14.051900128133454
0,0,1,0,0,0,Golden City,1291.0,3,2,1.0,1.0,1.0,1,1,City View,1600000.0,14.285514812209815
0,0,1,0,0,0,Kanbae Tower Condo,857.0,2,2,1.0,1.0,1.0,1,1,City View,1042222.22,13.856866701001806
0,0,1,0,0,0,Avenue 18,1189.0,3,2,1.0,0.0,1.0,1,1,City View,1555555.56,14.25734395595739
0,0,1,0,0,0,Kanbae Tower Condo,780.0,2,2,1.0,1.0,1.0,1,0,City View,1111111.11,13.920871972621697
0,0,1,0,0,0,The Central Condo,1175.0,2,2,1.0,1.0,1.0,1,1,City View,1800000.0,14.403297778421795
0,0,1,0,0,0,Kanbae Tower Condo,908.0,2,2,1.0,1.0,1.0,1,1,City View,1000000.0,13.815511557963774
0,0,1,0,0,0,The Central Condo,869.0,1,1,1.0,1.0,1.0,1,1,City View,1066666.67,13.880050019726403
0,0,1,0,0,0,Kanbae Tower Condo,908.0,2,2,1.0,1.0,1.0,1,1,City View,888888.89,13.697728648557256
0,0,1,0,0,0,Kanbae Tower Condo,800.0,2,1,1.0,1.0,1.0,0,1,City View,888888.89,13.697728648557256
0,0,1,0,0,0,Kanbae Tower Condo,470.0,1,1,1.0,1.0,1.0,0,0,City View,655555.56,13.393239863741945
0,0,1,0,0,0,Bauk Htaw,1755.0,3,3,0.0,0.0,0.0,0,0,City View,1000000.0,13.815511557963774
0,0,1,0,0,0,Yankin(ILBC),1550.0,3,2,0.0,1.0,0.0,1,1,City View,1511111.11,14.228356434399254
0,0,1,0,0,0,Yankin(Moe Kaung),1350.0,3,3,0.0,0.0,0.0,1,1,City View,1666666.67,14.326336783730083
0,0,1,0,0,0,Aung Zay Ya Condo,1872.0,2,3,0.0,1.0,0.0,0,0,City View,1555555.56,14.25734395595739
